,blk,date,pow_hashrate_THs,pow_diff
397,57312.0,2016-08-23 00:00:00+00:00,0.0,727081.99735221
398,57456.0,2016-08-23 00:00:00+00:00,0.0,785357.95244544
399,57600.0,2016-08-24 00:00:00+00:00,31.0,908847.68861468
400,57744.0,2016-08-24 00:00:00+00:00,0.0,979789.98850446
401,57888.0,2016-08-25 00:00:00+00:00,26.0,1030917.20703109
402,58032.0,2016-08-26 00:00:00+00:00,0.0,920067.05396413
403,58176.0,2016-08-26 00:00:00+00:00,38.0,859850.2786491
404,58320.0,2016-08-26 00:00:00+00:00,25.0,893949.12764141
405,58464.0,2016-08-27 00:00:00+00:00,0.0,1029045.37513302
406,58608.0,2016-08-27 00:00:00+00:00,19.0,1061383.7444481
407,58752.0,2016-08-28 00:00:00+00:00,0.0,1098315.25997079
408,58896.0,2016-08-29 00:00:00+00:00,0.0,950957.23272311
409,59040.0,2016-08-29 00:00:00+00:00,34.0,873883.47892298
410,59184.0,2016-08-30 00:00:00+00:00,0.0,798953.36296632
411,59328.0,2016-08-30 00:00:00+00:00,34.0,828999.7071231
412,59472.0,2016-08-31 00:00:00+00:00,0.0,875894.00203779
413,59616.0,2016-08-31 00:00:00+00:00,30.0,969945.95850429
414,59760.0,2016-08-31 00:00:00+00:00,0.0,986362.07916591
415,59904.0,2016-09-01 00:00:00+00:00,0.0,1033541.46881078
416,60048.0,2016-09-02 00:00:00+00:00,28.0,939504.7138321
417,60192.0,2016-09-02 00:00:00+00:00,0.0,891044.01393909
418,60336.0,2016-09-03 00:00:00+00:00,31.0,865777.38082808
419,60480.0,2016-09-03 00:00:00+00:00,0.0,891844.11072708
420,60624.0,2016-09-03 00:00:00+00:00,22.0,978812.20032138
421,60768.0,2016-09-04 00:00:00+00:00,27.0,1140769.01426513
422,60912.0,2016-09-05 00:00:00+00:00,0.0,1128843.65679296
423,61056.0,2016-09-05 00:00:00+00:00,27.0,1073628.98114623
424,61200.0,2016-09-06 00:00:00+00:00,0.0,933161.59562469
425,61344.0,2016-09-06 00:00:00+00:00,0.0,855349.79307362
426,61488.0,2016-09-07 00:00:00+00:00,22.0,853809.46840696
427,61632.0,2016-09-07 00:00:00+00:00,0.0,941185.55742928
428,61776.0,2016-09-08 00:00:00+00:00,28.0,892673.18554699
429,61920.0,2016-09-08 00:00:00+00:00,0.0,857817.60704046
430,62064.0,2016-09-09 00:00:00+00:00,23.0,885962.04934981
431,62208.0,2016-09-09 00:00:00+00:00,0.0,974097.3504428
432,62352.0,2016-09-10 00:00:00+00:00,32.0,951312.67969468
433,62496.0,2016-09-10 00:00:00+00:00,0.0,894129.41765432
434,62640.0,2016-09-10 00:00:00+00:00,0.0,943064.09397234
435,62784.0,2016-09-11 00:00:00+00:00,31.0,1152365.37391523
436,62928.0,2016-09-12 00:00:00+00:00,0.0,1008760.84738143
437,63072.0,2016-09-12 00:00:00+00:00,0.0,988333.07615279
438,63216.0,2016-09-13 00:00:00+00:00,25.0,959289.00652267
439,63360.0,2016-09-13 00:00:00+00:00,0.0,968741.82848564
440,63504.0,2016-09-14 00:00:00+00:00,29.0,939792.20243193
441,63648.0,2016-09-14 00:00:00+00:00,0.0,886938.31055812
442,63792.0,2016-09-15 00:00:00+00:00,25.0,883417.89964904
443,63936.0,2016-09-15 00:00:00+00:00,0.0,861237.73684932
444,64080.0,2016-09-16 00:00:00+00:00,32.0,836843.87027832
445,64224.0,2016-09-16 00:00:00+00:00,0.0,832170.16961365
446,64368.0,2016-09-17 00:00:00+00:00,0.0,908469.21234235
447,64512.0,2016-09-17 00:00:00+00:00,28.0,966304.29768815
448,64656.0,2016-09-18 00:00:00+00:00,0.0,1023417.09404032
449,64800.0,2016-09-18 00:00:00+00:00,30.0,1057616.41343713
450,64944.0,2016-09-19 00:00:00+00:00,26.0,1022491.0496136
451,65088.0,2016-09-19 00:00:00+00:00,0.0,970985.84496476
452,65232.0,2016-09-20 00:00:00+00:00,27.0,920502.26468897
453,65376.0,2016-09-20 00:00:00+00:00,0.0,858478.67852224
454,65520.0,2016-09-21 00:00:00+00:00,26.0,856901.028099
455,65664.0,2016-09-21 00:00:00+00:00,0.0,910514.77704084
456,65808.0,2016-09-22 00:00:00+00:00,23.0,927768.59474675
457,65952.0,2016-09-22 00:00:00+00:00,28.0,1004154.40629949
458,66096.0,2016-09-23 00:00:00+00:00,0.0,1007913.78795851
459,66240.0,2016-09-23 00:00:00+00:00,26.0,1021727.11307538
460,66384.0,2016-09-24 00:00:00+00:00,0.0,978912.41881088
461,66528.0,2016-09-24 00:00:00+00:00,28.0,905425.86965759
462,66672.0,2016-09-25 00:00:00+00:00,0.0,907609.05232624
463,66816.0,2016-09-25 00:00:00+00:00,0.0,897428.86898946
464,66960.0,2016-09-26 00:00:00+00:00,29.0,875312.45143565
465,67104.0,2016-09-26 00:00:00+00:00,0.0,904201.74160186
466,67248.0,2016-09-27 00:00:00+00:00,26.0,964723.04164254
467,67392.0,2016-09-27 00:00:00+00:00,0.0,907234.60112433
468,67536.0,2016-09-28 00:00:00+00:00,32.0,868192.00482621
469,67680.0,2016-09-28 00:00:00+00:00,0.0,861197.93668697
470,67824.0,2016-09-29 00:00:00+00:00,27.0,908695.95986677
471,67968.0,2016-09-29 00:00:00+00:00,31.0,942559.61690494
472,68112.0,2016-09-30 00:00:00+00:00,0.0,965788.230557
473,68256.0,2016-09-30 00:00:00+00:00,27.0,1002151.83428825
474,68400.0,2016-10-01 00:00:00+00:00,0.0,1003307.73774262
475,68544.0,2016-10-01 00:00:00+00:00,30.0,949520.87665498
476,68688.0,2016-10-02 00:00:00+00:00,24.0,940506.86719502
477,68832.0,2016-10-02 00:00:00+00:00,0.0,949606.98485631
478,68976.0,2016-10-03 00:00:00+00:00,29.0,906376.02915585
479,69120.0,2016-10-03 00:00:00+00:00,0.0,870164.68749901
480,69264.0,2016-10-04 00:00:00+00:00,26.0,880882.67385797
481,69408.0,2016-10-04 00:00:00+00:00,0.0,849030.7726332
482,69552.0,2016-10-05 00:00:00+00:00,31.0,825511.03881985
483,69696.0,2016-10-05 00:00:00+00:00,0.0,842599.04172398
484,69840.0,2016-10-06 00:00:00+00:00,23.0,913181.98324621
485,69984.0,2016-10-06 00:00:00+00:00,0.0,979272.50316406
486,70128.0,2016-10-07 00:00:00+00:00,0.0,926792.60868686
487,70272.0,2016-10-07 00:00:00+00:00,36.0,870064.84214125
488,70416.0,2016-10-08 00:00:00+00:00,0.0,914458.70408244
489,70560.0,2016-10-08 00:00:00+00:00,27.0,1024248.43898963
490,70704.0,2016-10-09 00:00:00+00:00,0.0,997719.48167345
491,70848.0,2016-10-09 00:00:00+00:00,0.0,942699.42585521
492,70992.0,2016-10-10 00:00:00+00:00,24.0,925924.70841867
493,71136.0,2016-10-10 00:00:00+00:00,0.0,931979.85876561
494,71280.0,2016-10-11 00:00:00+00:00,28.0,899686.23392606
495,71424.0,2016-10-11 00:00:00+00:00,0.0,913015.91500069
496,71568.0,2016-10-12 00:00:00+00:00,21.0,945843.51705752
497,71712.0,2016-10-12 00:00:00+00:00,0.0,1037980.98353289
498,71856.0,2016-10-13 00:00:00+00:00,0.0,953255.04140328
499,72000.0,2016-10-13 00:00:00+00:00,26.0,891889.6879061
500,72144.0,2016-10-14 00:00:00+00:00,0.0,954089.67579022
501,72288.0,2016-10-14 00:00:00+00:00,29.0,923440.85210599
502,72432.0,2016-10-15 00:00:00+00:00,0.0,923367.95361555
503,72576.0,2016-10-15 00:00:00+00:00,25.0,936182.49518709
504,72720.0,2016-10-16 00:00:00+00:00,26.0,1007742.88418372
505,72864.0,2016-10-16 00:00:00+00:00,0.0,985296.07910365
506,73008.0,2016-10-17 00:00:00+00:00,29.0,982270.66892991
507,73152.0,2016-10-17 00:00:00+00:00,0.0,957350.34359417
508,73296.0,2016-10-18 00:00:00+00:00,24.0,971170.2418265
509,73440.0,2016-10-18 00:00:00+00:00,36.0,1085383.77608709
510,73584.0,2016-10-19 00:00:00+00:00,0.0,1081813.68764906
511,73728.0,2016-10-19 00:00:00+00:00,0.0,1145302.36390682
512,73872.0,2016-10-20 00:00:00+00:00,30.0,1057267.58328365
513,74016.0,2016-10-20 00:00:00+00:00,0.0,1005567.78085379
514,74160.0,2016-10-21 00:00:00+00:00,23.0,1008766.40049911
515,74304.0,2016-10-21 00:00:00+00:00,27.0,1123654.5469745
516,74448.0,2016-10-22 00:00:00+00:00,0.0,1099676.29714903
517,74592.0,2016-10-22 00:00:00+00:00,27.0,1077796.64843373
518,74736.0,2016-10-23 00:00:00+00:00,29.0,1022910.55985427
519,74880.0,2016-10-23 00:00:00+00:00,0.0,958698.4751086
520,75024.0,2016-10-24 00:00:00+00:00,29.0,965768.71910097
521,75168.0,2016-10-24 00:00:00+00:00,0.0,948762.15992607
522,75312.0,2016-10-25 00:00:00+00:00,0.0,989196.47590695
523,75456.0,2016-10-25 00:00:00+00:00,40.0,950968.74767338
524,75600.0,2016-10-26 00:00:00+00:00,0.0,987087.3206581
525,75744.0,2016-10-26 00:00:00+00:00,24.0,1150187.04415714
526,75888.0,2016-10-27 00:00:00+00:00,31.0,1144569.12736475
527,76032.0,2016-10-27 00:00:00+00:00,0.0,1057586.9116009
528,76176.0,2016-10-28 00:00:00+00:00,32.0,1073074.67889102
529,76320.0,2016-10-28 00:00:00+00:00,28.0,959287.33260161
530,76464.0,2016-10-29 00:00:00+00:00,0.0,981167.9572514
531,76608.0,2016-10-29 00:00:00+00:00,25.0,974707.87487866
532,76752.0,2016-10-30 00:00:00+00:00,0.0,955788.26218712
533,76896.0,2016-10-30 00:00:00+00:00,27.0,891446.4124769
534,77040.0,2016-10-31 00:00:00+00:00,0.0,904267.18285116
535,77184.0,2016-10-31 00:00:00+00:00,26.0,875063.05382916
536,77328.0,2016-11-01 00:00:00+00:00,0.0,868541.77556207
537,77472.0,2016-11-01 00:00:00+00:00,0.0,815750.66518676
538,77616.0,2016-11-02 00:00:00+00:00,0.0,852158.42436371
539,77760.0,2016-11-02 00:00:00+00:00,0.0,819909.73162465
540,77904.0,2016-11-03 00:00:00+00:00,0.0,795268.18678004
541,78048.0,2016-11-03 00:00:00+00:00,0.0,724537.35194361
542,78192.0,2016-11-04 00:00:00+00:00,0.0,751237.10476852
543,78336.0,2016-11-04 00:00:00+00:00,33.0,753070.92773704
544,78480.0,2016-11-05 00:00:00+00:00,0.0,826029.51824861
545,78624.0,2016-11-05 00:00:00+00:00,0.0,939060.17577034
546,78768.0,2016-11-06 00:00:00+00:00,29.0,935582.64272063
547,78912.0,2016-11-06 00:00:00+00:00,0.0,854968.67865313
548,79056.0,2016-11-07 00:00:00+00:00,33.0,841036.70253934
549,79200.0,2016-11-07 00:00:00+00:00,0.0,750641.6500949
550,79344.0,2016-11-08 00:00:00+00:00,28.0,794229.5471823
551,79488.0,2016-11-08 00:00:00+00:00,0.0,795222.17183823
552,79632.0,2016-11-09 00:00:00+00:00,0.0,817757.08935126
553,79776.0,2016-11-09 00:00:00+00:00,0.0,745348.48208511
554,79920.0,2016-11-10 00:00:00+00:00,0.0,745031.8109135
555,80064.0,2016-11-10 00:00:00+00:00,20.0,728016.44918329
556,80208.0,2016-11-11 00:00:00+00:00,0.0,798082.88672904
557,80352.0,2016-11-11 00:00:00+00:00,30.0,750513.0410767
558,80496.0,2016-11-12 00:00:00+00:00,0.0,880532.76731242
559,80640.0,2016-11-12 00:00:00+00:00,0.0,953454.26134915
560,80784.0,2016-11-13 00:00:00+00:00,38.0,922439.11878336
561,80928.0,2016-11-13 00:00:00+00:00,0.0,788194.90732663
562,81072.0,2016-11-14 00:00:00+00:00,31.0,859960.57268402
563,81216.0,2016-11-14 00:00:00+00:00,0.0,841734.01123542
564,81360.0,2016-11-15 00:00:00+00:00,32.0,891046.90240012
565,81504.0,2016-11-15 00:00:00+00:00,0.0,806992.3891784
566,81648.0,2016-11-16 00:00:00+00:00,32.0,842398.91400136
567,81792.0,2016-11-16 00:00:00+00:00,0.0,807077.6901688
568,81936.0,2016-11-17 00:00:00+00:00,29.0,860887.08237385
569,82080.0,2016-11-17 00:00:00+00:00,0.0,840679.80352697
570,82224.0,2016-11-18 00:00:00+00:00,31.0,871250.69281197
571,82368.0,2016-11-18 00:00:00+00:00,0.0,863166.71054615
572,82512.0,2016-11-19 00:00:00+00:00,34.0,912737.75336789
573,82656.0,2016-11-19 00:00:00+00:00,0.0,861658.89946952
574,82800.0,2016-11-20 00:00:00+00:00,0.0,947675.36218693
575,82944.0,2016-11-20 00:00:00+00:00,22.0,1064403.59290898
576,83088.0,2016-11-21 00:00:00+00:00,0.0,1001241.0626045
577,83232.0,2016-11-21 00:00:00+00:00,24.0,855345.1351755
578,83376.0,2016-11-22 00:00:00+00:00,0.0,856926.40651937
579,83520.0,2016-11-22 00:00:00+00:00,25.0,791632.23924614
580,83664.0,2016-11-23 00:00:00+00:00,0.0,824466.75651984
581,83808.0,2016-11-23 00:00:00+00:00,21.0,813306.82009229
582,83952.0,2016-11-24 00:00:00+00:00,0.0,919161.74945013
583,84096.0,2016-11-24 00:00:00+00:00,19.0,827790.12546782
584,84240.0,2016-11-25 00:00:00+00:00,0.0,831307.55239077
585,84384.0,2016-11-25 00:00:00+00:00,25.0,707431.86589165
586,84528.0,2016-11-26 00:00:00+00:00,0.0,732312.09933116
587,84672.0,2016-11-26 00:00:00+00:00,20.0,733762.1255243
588,84816.0,2016-11-27 00:00:00+00:00,0.0,836211.23468555
589,84960.0,2016-11-27 00:00:00+00:00,22.0,772066.20529263
590,85104.0,2016-11-28 00:00:00+00:00,0.0,803420.67402889
591,85248.0,2016-11-28 00:00:00+00:00,23.0,774570.88470569
592,85392.0,2016-11-29 00:00:00+00:00,0.0,846514.76080745
593,85536.0,2016-11-29 00:00:00+00:00,23.0,796030.5081732
594,85680.0,2016-11-30 00:00:00+00:00,0.0,880800.11035888
595,85824.0,2016-11-30 00:00:00+00:00,20.0,823976.78807173
596,85968.0,2016-12-01 00:00:00+00:00,0.0,868368.91245268
597,86112.0,2016-12-01 00:00:00+00:00,29.0,772658.13955417
598,86256.0,2016-12-02 00:00:00+00:00,0.0,808338.57197996
599,86400.0,2016-12-02 00:00:00+00:00,23.0,841703.72545402
600,86544.0,2016-12-03 00:00:00+00:00,0.0,984495.00458001
601,86688.0,2016-12-03 00:00:00+00:00,0.0,923914.19663205
602,86832.0,2016-12-04 00:00:00+00:00,30.0,931573.98236822
603,86976.0,2016-12-04 00:00:00+00:00,0.0,851186.01506053
604,87120.0,2016-12-05 00:00:00+00:00,42.0,821915.80205753
605,87264.0,2016-12-05 00:00:00+00:00,0.0,732344.29239024
606,87408.0,2016-12-06 00:00:00+00:00,32.0,833978.58615126
607,87552.0,2016-12-06 00:00:00+00:00,0.0,819604.13610189
608,87696.0,2016-12-07 00:00:00+00:00,27.0,872126.9849489
609,87840.0,2016-12-07 00:00:00+00:00,0.0,875997.28360694
610,87984.0,2016-12-08 00:00:00+00:00,33.0,886035.58709501
611,88128.0,2016-12-08 00:00:00+00:00,0.0,820592.03104756
612,88272.0,2016-12-09 00:00:00+00:00,31.0,866840.83762682
613,88416.0,2016-12-09 00:00:00+00:00,0.0,845974.16020417
614,88560.0,2016-12-10 00:00:00+00:00,36.0,909202.4207142
615,88704.0,2016-12-10 00:00:00+00:00,0.0,867928.14875861
616,88848.0,2016-12-11 00:00:00+00:00,0.0,941134.80294283
617,88992.0,2016-12-11 00:00:00+00:00,25.0,849786.0651127
618,89136.0,2016-12-12 00:00:00+00:00,0.0,895572.17153036
619,89280.0,2016-12-12 00:00:00+00:00,20.0,877559.94138399
620,89424.0,2016-12-13 00:00:00+00:00,0.0,900695.94390838
621,89568.0,2016-12-13 00:00:00+00:00,26.0,805513.74768949
622,89712.0,2016-12-14 00:00:00+00:00,0.0,827861.80294764
623,89856.0,2016-12-14 00:00:00+00:00,21.0,798876.73594657
624,90000.0,2016-12-15 00:00:00+00:00,0.0,897505.05532396
625,90144.0,2016-12-15 00:00:00+00:00,23.0,825602.15968625
626,90288.0,2016-12-16 00:00:00+00:00,0.0,957241.15673929
627,90432.0,2016-12-16 00:00:00+00:00,16.0,929473.66822157
628,90576.0,2016-12-17 00:00:00+00:00,0.0,972993.09880506
629,90720.0,2016-12-17 00:00:00+00:00,0.0,774930.64747715
630,90864.0,2016-12-18 00:00:00+00:00,0.0,794533.16030567
631,91008.0,2016-12-18 00:00:00+00:00,0.0,751338.23605866
632,91152.0,2016-12-19 00:00:00+00:00,0.0,860429.6381718
633,91296.0,2016-12-19 00:00:00+00:00,0.0,851035.14111227
634,91440.0,2016-12-20 00:00:00+00:00,31.0,954929.09048115
635,91584.0,2016-12-20 00:00:00+00:00,0.0,909617.6283481
636,91728.0,2016-12-21 00:00:00+00:00,35.0,939780.15328873
637,91872.0,2016-12-21 00:00:00+00:00,0.0,827937.23352457
638,92016.0,2016-12-22 00:00:00+00:00,32.0,884413.45743333
639,92160.0,2016-12-22 00:00:00+00:00,0.0,828855.97028618
640,92304.0,2016-12-23 00:00:00+00:00,32.0,869485.5030189
641,92448.0,2016-12-23 00:00:00+00:00,0.0,848918.02058723
642,92592.0,2016-12-24 00:00:00+00:00,0.0,911503.61126241
643,92736.0,2016-12-24 00:00:00+00:00,0.0,838540.9171446
644,92880.0,2016-12-25 00:00:00+00:00,0.0,895749.46805512
645,93024.0,2016-12-25 00:00:00+00:00,0.0,807849.77271358
646,93168.0,2016-12-26 00:00:00+00:00,0.0,795444.24308369
647,93312.0,2016-12-26 00:00:00+00:00,0.0,714673.7611516
648,93456.0,2016-12-27 00:00:00+00:00,37.0,752844.56104746
649,93600.0,2016-12-27 00:00:00+00:00,0.0,725830.68265372
650,93744.0,2016-12-28 00:00:00+00:00,31.0,822192.99645322
651,93888.0,2016-12-28 00:00:00+00:00,0.0,774546.8760219
652,94032.0,2016-12-29 00:00:00+00:00,36.0,782540.2325497
653,94176.0,2016-12-29 00:00:00+00:00,0.0,770837.49348694
654,94320.0,2016-12-30 00:00:00+00:00,30.0,858065.97544492
655,94464.0,2016-12-30 00:00:00+00:00,0.0,831053.07317988
656,94608.0,2016-12-31 00:00:00+00:00,44.0,879893.63645458
657,94752.0,2016-12-31 00:00:00+00:00,0.0,768341.29087532
658,94896.0,2017-01-01 00:00:00+00:00,36.0,853218.46108002
659,95040.0,2017-01-01 00:00:00+00:00,0.0,802194.38990989
660,95184.0,2017-01-02 00:00:00+00:00,0.0,874804.05376311
661,95328.0,2017-01-02 00:00:00+00:00,0.0,764721.8163115
662,95472.0,2017-01-03 00:00:00+00:00,37.0,820854.8506515
663,95616.0,2017-01-03 00:00:00+00:00,0.0,779774.18042478
664,95760.0,2017-01-04 00:00:00+00:00,0.0,879709.89084985
665,95904.0,2017-01-04 00:00:00+00:00,22.0,854515.50846825
666,96048.0,2017-01-05 00:00:00+00:00,0.0,943242.89245351
667,96192.0,2017-01-05 00:00:00+00:00,18.0,879078.98200658
668,96336.0,2017-01-06 00:00:00+00:00,0.0,974358.91009536
669,96480.0,2017-01-06 00:00:00+00:00,22.0,826696.55963296
670,96624.0,2017-01-07 00:00:00+00:00,0.0,846946.4341886
671,96768.0,2017-01-07 00:00:00+00:00,20.0,798813.47168358
672,96912.0,2017-01-08 00:00:00+00:00,0.0,891514.35759177
673,97056.0,2017-01-08 00:00:00+00:00,23.0,826406.38230738
674,97200.0,2017-01-09 00:00:00+00:00,0.0,824855.19058033
675,97344.0,2017-01-09 00:00:00+00:00,22.0,756392.8050231
676,97488.0,2017-01-10 00:00:00+00:00,0.0,852505.96877929
677,97632.0,2017-01-10 00:00:00+00:00,19.0,844321.47993086
678,97776.0,2017-01-11 00:00:00+00:00,0.0,978060.78021061
679,97920.0,2017-01-11 00:00:00+00:00,0.0,876521.74338958
680,98064.0,2017-01-12 00:00:00+00:00,0.0,834649.66227465
681,98208.0,2017-01-12 00:00:00+00:00,0.0,744129.74012526
682,98352.0,2017-01-13 00:00:00+00:00,0.0,777355.58621158
683,98496.0,2017-01-13 00:00:00+00:00,23.0,797671.21758063
684,98640.0,2017-01-14 00:00:00+00:00,34.0,934939.03570302
685,98784.0,2017-01-14 00:00:00+00:00,0.0,945838.63509555
686,98928.0,2017-01-15 00:00:00+00:00,30.0,1070548.29520593
687,99072.0,2017-01-15 00:00:00+00:00,0.0,980555.43714517
688,99216.0,2017-01-16 00:00:00+00:00,34.0,931943.52078807
689,99360.0,2017-01-16 00:00:00+00:00,21.0,895129.6015006
690,99504.0,2017-01-17 00:00:00+00:00,0.0,965452.40421166
691,99648.0,2017-01-17 00:00:00+00:00,25.0,898430.57910843
692,99792.0,2017-01-18 00:00:00+00:00,0.0,945490.51844425
693,99936.0,2017-01-18 00:00:00+00:00,22.0,922827.77792606
694,100080.0,2017-01-19 00:00:00+00:00,0.0,954273.50809769
695,100224.0,2017-01-19 00:00:00+00:00,0.0,898507.66988371
696,100368.0,2017-01-20 00:00:00+00:00,33.0,937593.94152013
697,100512.0,2017-01-20 00:00:00+00:00,0.0,913837.7463384
698,100656.0,2017-01-21 00:00:00+00:00,35.0,976592.62223675
699,100800.0,2017-01-21 00:00:00+00:00,0.0,944909.53968639
700,100944.0,2017-01-22 00:00:00+00:00,34.0,1027534.55089194
701,101088.0,2017-01-23 00:00:00+00:00,0.0,853904.95442712
702,101232.0,2017-01-23 00:00:00+00:00,0.0,835766.92564034
703,101376.0,2017-01-23 00:00:00+00:00,0.0,808014.22358619
704,101520.0,2017-01-24 00:00:00+00:00,0.0,925112.1377132
705,101664.0,2017-01-24 00:00:00+00:00,24.0,891576.52921701
706,101808.0,2017-01-25 00:00:00+00:00,0.0,933283.5782574
707,101952.0,2017-01-25 00:00:00+00:00,25.0,885849.26759783
708,102096.0,2017-01-26 00:00:00+00:00,0.0,930124.7198277
709,102240.0,2017-01-26 00:00:00+00:00,21.0,915392.10566147
710,102384.0,2017-01-27 00:00:00+00:00,0.0,974898.01034753
711,102528.0,2017-01-27 00:00:00+00:00,0.0,894410.17505955
712,102672.0,2017-01-28 00:00:00+00:00,36.0,943870.43680932
713,102816.0,2017-01-28 00:00:00+00:00,0.0,948588.62858203
714,102960.0,2017-01-29 00:00:00+00:00,35.0,1078252.20389114
715,103104.0,2017-01-29 00:00:00+00:00,23.0,1040091.08815133
716,103248.0,2017-01-30 00:00:00+00:00,0.0,1137258.66167974
717,103392.0,2017-01-30 00:00:00+00:00,27.0,1066122.03257433
718,103536.0,2017-01-31 00:00:00+00:00,30.0,1160237.94809454
719,103680.0,2017-01-31 00:00:00+00:00,23.0,1181171.69188194
720,103824.0,2017-02-01 00:00:00+00:00,0.0,1285704.75608915
721,103968.0,2017-02-01 00:00:00+00:00,24.0,1225025.68227398
722,104112.0,2017-02-02 00:00:00+00:00,31.0,1307279.00467983
723,104256.0,2017-02-02 00:00:00+00:00,34.0,1312293.78637022
724,104400.0,2017-02-03 00:00:00+00:00,30.0,1411896.77960182
725,104544.0,2017-02-03 00:00:00+00:00,38.0,1535435.7761144
726,104688.0,2017-02-04 00:00:00+00:00,23.0,1653718.89288303
727,104832.0,2017-02-04 00:00:00+00:00,23.0,1963246.93558841
728,104976.0,2017-02-05 00:00:00+00:00,24.0,1996406.36194772
729,105120.0,2017-02-05 00:00:00+00:00,20.0,1832100.56947851
730,105264.0,2017-02-06 00:00:00+00:00,35.0,1645117.96510149
731,105408.0,2017-02-06 00:00:00+00:00,31.0,1340976.5703769
732,105552.0,2017-02-07 00:00:00+00:00,33.0,1345523.89470721
733,105696.0,2017-02-07 00:00:00+00:00,25.0,1420165.34516832
734,105840.0,2017-02-08 00:00:00+00:00,27.0,1653569.66766027
735,105984.0,2017-02-08 00:00:00+00:00,25.0,1640841.16905444
736,106128.0,2017-02-09 00:00:00+00:00,33.0,1638676.90648544
737,106272.0,2017-02-09 00:00:00+00:00,25.0,1562315.06559054
738,106416.0,2017-02-10 00:00:00+00:00,32.0,1672466.98867828
739,106560.0,2017-02-10 00:00:00+00:00,28.0,1643146.20342529
740,106704.0,2017-02-11 00:00:00+00:00,32.0,1673816.41148522
741,106848.0,2017-02-11 00:00:00+00:00,27.0,1680616.87191331
742,106992.0,2017-02-12 00:00:00+00:00,28.0,1784613.21928203
743,107136.0,2017-02-12 00:00:00+00:00,26.0,1867243.93938519
744,107280.0,2017-02-13 00:00:00+00:00,24.0,1990223.24374421
745,107424.0,2017-02-13 00:00:00+00:00,29.0,1911898.9541629
746,107568.0,2017-02-14 00:00:00+00:00,25.0,1789749.2232338
747,107712.0,2017-02-14 00:00:00+00:00,26.0,1723073.38581196
748,107856.0,2017-02-15 00:00:00+00:00,31.0,1654378.2932514
749,108000.0,2017-02-15 00:00:00+00:00,32.0,1529672.37528138
750,108144.0,2017-02-16 00:00:00+00:00,26.0,1586581.81369012
751,108288.0,2017-02-16 00:00:00+00:00,34.0,1691658.06431562
752,108432.0,2017-02-17 00:00:00+00:00,27.0,1691254.7347048
753,108576.0,2017-02-17 00:00:00+00:00,27.0,1891740.73749845
754,108720.0,2017-02-18 00:00:00+00:00,29.0,1959796.5341295
755,108864.0,2017-02-18 00:00:00+00:00,20.0,1938399.08211658
756,109008.0,2017-02-19 00:00:00+00:00,32.0,1957730.71427681
757,109152.0,2017-02-19 00:00:00+00:00,29.0,1725745.43379275
758,109296.0,2017-02-20 00:00:00+00:00,28.0,1728624.15425154
759,109440.0,2017-02-20 00:00:00+00:00,38.0,1784065.92160133
760,109584.0,2017-02-21 00:00:00+00:00,19.0,1869094.51858904
761,109728.0,2017-02-21 00:00:00+00:00,23.0,2139144.98112796
762,109872.0,2017-02-22 00:00:00+00:00,30.0,2000707.57608456
763,110016.0,2017-02-22 00:00:00+00:00,25.0,1775919.501868
764,110160.0,2017-02-23 00:00:00+00:00,39.0,1725802.3182837
765,110304.0,2017-02-23 00:00:00+00:00,30.0,1617194.33568964
766,110448.0,2017-02-24 00:00:00+00:00,25.0,1840355.8716917
767,110592.0,2017-02-24 00:00:00+00:00,21.0,2058269.90430264
768,110736.0,2017-02-25 00:00:00+00:00,31.0,2031969.90297506
769,110880.0,2017-02-25 00:00:00+00:00,30.0,1758274.64484125
770,111024.0,2017-02-26 00:00:00+00:00,27.0,1729559.56281815
771,111168.0,2017-02-26 00:00:00+00:00,36.0,1758600.87100334
772,111312.0,2017-02-27 00:00:00+00:00,24.0,1811875.29651779
773,111456.0,2017-02-27 00:00:00+00:00,22.0,2045583.23220409
774,111600.0,2017-02-28 00:00:00+00:00,30.0,1989708.21196871
775,111744.0,2017-02-28 00:00:00+00:00,0.0,1747093.48791091
776,111888.0,2017-03-01 00:00:00+00:00,26.0,1748852.54465202
777,112032.0,2017-03-01 00:00:00+00:00,29.0,1702592.14955008
778,112176.0,2017-03-02 00:00:00+00:00,26.0,1645721.25521447
779,112320.0,2017-03-02 00:00:00+00:00,26.0,1702739.80644892
780,112464.0,2017-03-03 00:00:00+00:00,36.0,1672706.16152073
781,112608.0,2017-03-03 00:00:00+00:00,27.0,1625709.32057009
782,112752.0,2017-03-04 00:00:00+00:00,29.0,1818579.28606163
783,112896.0,2017-03-04 00:00:00+00:00,27.0,1881237.41440287
784,113040.0,2017-03-05 00:00:00+00:00,22.0,1979908.82933628
785,113184.0,2017-03-05 00:00:00+00:00,28.0,1882161.6639106
786,113328.0,2017-03-06 00:00:00+00:00,0.0,1743273.58117161
787,113472.0,2017-03-06 00:00:00+00:00,0.0,1714721.48793919
788,113616.0,2017-03-07 00:00:00+00:00,31.0,1626036.29880165
789,113760.0,2017-03-07 00:00:00+00:00,29.0,1774034.03928225
790,113904.0,2017-03-08 00:00:00+00:00,22.0,2006026.04390472
791,114048.0,2017-03-08 00:00:00+00:00,25.0,2157822.75853271
792,114192.0,2017-03-09 00:00:00+00:00,31.0,2016112.19604147
